order_id,customer_name,customer_email,customer_phone,order_date,status,total_amount,channel_name,shipping_method,payment_method
3064,Peter Lester,stevenlowe@example.net,5527769004,2018-04-02,Cancelled,97931200.22,Mobile App,Next Day,Credit Card
3065,Tanner Gomez,hpeterson@example.com,9058239927,2015-11-04,Delivered,62899189.08,Online,Standard,Debit Card
3066,Alicia Beltran,jaimebarrett@example.net,9588438955,2009-01-18,Pending,86319438.68,Phone,Next Day,PayPal
3067,Aaron Garza,andrea41@example.com,7971524272,1993-08-25,Shipped,56823785.67,Mobile App,Next Day,Debit Card
3068,Teresa Dorsey,johnsonryan@example.com,6712152238,2019-09-09,Shipped,82113716.24,Phone,Standard,Debit Card
3069,Rachel Johnson,jonathansmith@example.org,1289511514,2000-03-11,Shipped,75330498.79,Online,Next Day,PayPal
3070,Rachel Hodges,nguyensusan@example.net,7125681338,1980-03-16,Pending,38051151.65,Phone,Express,Credit Card
3071,Larry Sims,davidprice@example.net,7735245191,1982-07-07,Processing,63510019.96,Online,Standard,Cash
3072,Jerry Hubbard,anthony46@example.com,9138853461,1971-08-10,Pending,25810456.46,In-Store,Express,PayPal
3073,Michael Lee,debbieschmidt@example.org,2743758113,1986-09-25,Processing,53933327.16,Mobile App,Next Day,Debit Card
3074,Brenda Beck,kylediaz@example.org,8318390289,1977-05-13,Processing,19879938.74,In-Store,Standard,Cash
3075,Regina Gill MD,kevin49@example.com,9262551490,1988-02-27,Processing,20417911.75,Online,Express,Debit Card
3076,Steven Gay,josephmartinez@example.net,5125214886,1981-01-28,Delivered,59084146.71,Phone,Next Day,Credit Card
3077,Nicholas Mcdonald,jenniferwest@example.org,3515098145,1989-02-13,Pending,13025535.03,Mobile App,Standard,Cash
3078,Marissa Campbell,brendabarnes@example.com,7788226191,2013-08-15,Pending,83736421.2,Online,Express,PayPal
3079,Kimberly Green,garnermark@example.net,9666388828,1986-09-06,Delivered,95396823.53,Phone,Express,Cash
3080,Susan Sims,swest@example.org,7930012889,2010-04-16,Cancelled,30102660.43,Phone,Express,PayPal
3081,Randy Day,ngrant@example.com,6746976443,2013-07-04,Delivered,80942743.13,Phone,Next Day,Debit Card
3082,Kimberly Coleman,carrmichael@example.com,0481705078,1994-09-02,Cancelled,85329332.66,In-Store,Express,PayPal
3083,Kendra Patterson,grandall@example.org,4985337693,1981-12-16,Delivered,92787951.97,Phone,Express,Debit Card
3084,Dorothy Bowers,donald09@example.com,1542279559,1975-03-18,Processing,98142985.49,Mobile App,Express,Cash
3085,Michael Gomez,jonathon76@example.net,0949599681,2019-08-29,Shipped,70442957.03,Online,Express,Cash
3086,Margaret Wells,garydickerson@example.org,0637276201,1973-10-07,Processing,25513400.76,Mobile App,Standard,Credit Card
3087,Jessica Stewart,osbornejoshua@example.com,5140374654,1984-06-23,Processing,43448381.56,Mobile App,Standard,Cash
3088,Ryan Davidson,vstevens@example.com,0847000093,1992-06-10,Shipped,85328280.68,Online,Next Day,Debit Card
3089,Carolyn Keller,jamesstout@example.com,7215963328,2021-11-24,Shipped,77084999.52,Phone,Next Day,Cash
3090,Sarah Vasquez,rodneyjuarez@example.com,8312455948,2001-01-18,Pending,36144649.53,Online,Next Day,PayPal
3091,Linda Caldwell,emilyfletcher@example.net,0344648105,2000-04-16,Cancelled,99267371.69,Mobile App,Express,Credit Card
3092,Rebecca Robertson,manderson@example.net,3932922380,1996-11-24,Shipped,68474496.43,In-Store,Standard,Cash
3093,Michael Williams,staffordrobert@example.net,0210152825,2003-10-01,Pending,75416454.54,Mobile App,Standard,PayPal
3094,Stephanie Smith,cassandra68@example.com,1229186729,2013-03-03,Processing,43246028.28,Online,Standard,Cash
3095,Carl Brown,tjackson@example.org,4263004865,1994-09-01,Delivered,27429294.51,Online,Standard,Cash
3096,Philip Sutton,harold38@example.net,3237991074,1991-07-05,Delivered,79123711.52,In-Store,Next Day,Cash
3097,Kevin Patel,jack07@example.net,4558042578,2006-11-20,Delivered,63079043.33,In-Store,Express,Cash
3098,Amy Lawson,wayneramirez@example.net,2098090480,2005-05-03,Shipped,58187998.05,Mobile App,Next Day,Cash
3099,Angela Hernandez,foleyheather@example.net,0496047562,1982-06-16,Delivered,78122845.15,Mobile App,Express,Credit Card
3100,Carrie Rodriguez,michael20@example.net,8652176431,1996-10-06,Cancelled,35468079.72,Online,Next Day,Credit Card
3101,Todd Torres,qspencer@example.com,5768737643,1988-10-30,Cancelled,44768530.09,Phone,Next Day,Credit Card
3102,Earl Davis,garciameghan@example.com,8193383921,1998-12-02,Processing,54965543.96,Mobile App,Standard,Credit Card
3103,Wendy Galloway,millerandrew@example.com,3898196474,1993-02-23,Processing,86054073.11,Mobile App,Standard,PayPal
3104,Gregory Dickerson,ramosclayton@example.org,1971859385,1986-03-20,Pending,29996723.93,Online,Standard,Credit Card
3105,Catherine Adams,jessicawalker@example.net,5478178596,1986-09-09,Shipped,12178366.57,Online,Express,PayPal
3106,Sean Gray,mpage@example.org,2999404330,2008-10-27,Processing,44205794.19,Mobile App,Express,Credit Card
3107,Cole Gates,amyfisher@example.net,6094158219,2004-02-22,Shipped,54357873.54,Online,Express,Debit Card
3108,David Mills,juanjimenez@example.org,7811253874,1985-11-17,Cancelled,96060356.64,Mobile App,Standard,Debit Card
3109,Craig Barnes,jessicalopez@example.com,5141083985,2000-04-01,Processing,92205646.45,Mobile App,Express,Debit Card
3110,Joel Brown,brianroberts@example.org,2699279857,2006-09-26,Cancelled,93151287.72,Phone,Standard,Credit Card
3111,Jessica Clark,rebecca30@example.com,0779895311,1991-02-21,Processing,62537608.23,Mobile App,Standard,Credit Card
3112,Kristy Martinez,aprilsmith@example.com,7033762128,2022-08-21,Delivered,44572682.91,Phone,Express,Credit Card
3113,Terri Cortez,zallen@example.net,8510383240,2023-07-05,Processing,14981040.79,Mobile App,Next Day,Debit Card
3114,Jeffrey West,elliotterin@example.net,7609712937,1987-10-16,Pending,36459897.78,Phone,Standard,Debit Card
3115,Brian Brown,nicole63@example.net,3141856834,2021-07-05,Processing,57760772.68,Phone,Express,Cash
3116,Alan Mosley,ccollins@example.com,2597707099,1986-10-26,Shipped,40250475.4,Online,Next Day,PayPal
3117,Alejandro Warner,stonedonna@example.net,2041243888,1996-04-24,Cancelled,96434554.79,Online,Standard,PayPal
3118,Kelly Woodard,beverett@example.com,0164477230,1978-03-24,Cancelled,11748512.44,Phone,Next Day,Credit Card
3119,Hector White,muellercatherine@example.com,1739528472,1991-05-05,Delivered,73936062.02,Mobile App,Next Day,Credit Card
3120,Karen Macdonald,snydercharles@example.org,0255330637,2007-09-10,Processing,35654764.91,Online,Next Day,Debit Card
3121,William Campbell,courtneywilliams@example.org,2226268101,1999-03-22,Processing,57407561.08,Phone,Standard,Debit Card
3122,Nicholas Wilson,mcdonaldheidi@example.org,9951609353,2001-09-15,Delivered,89314755.32,In-Store,Standard,PayPal
3123,Edward Johnston,fsimpson@example.com,9752595835,1990-02-12,Shipped,38398321.86,In-Store,Next Day,Cash
3124,Veronica Burton,john41@example.org,0545977688,1979-02-23,Pending,41036826.09,Online,Next Day,Cash
3125,James Solis,evanssharon@example.net,1582684626,1997-08-12,Cancelled,63037483.45,In-Store,Next Day,Credit Card
3126,Justin Tapia,james93@example.net,8976364245,1996-10-31,Shipped,20414213.3,Phone,Express,PayPal
3127,Tanya Boyd,arthur79@example.org,9647035778,2024-04-16,Delivered,27925263.68,Online,Next Day,Cash
3128,Hannah Hoffman,zmorgan@example.com,5203391540,2013-10-31,Shipped,62277331.11,Mobile App,Next Day,PayPal
3129,Adrian Lawson PhD,thoward@example.net,1703852323,1997-04-18,Processing,57782765.95,Online,Express,PayPal
3130,Jeremy Parker,johnduffy@example.com,8185378341,1980-12-03,Pending,50432367.62,Phone,Standard,Cash
3131,David Castro,josepheverett@example.org,3087858335,2003-10-14,Pending,22299259.97,In-Store,Next Day,PayPal
3132,Daniel Parker,ksimpson@example.org,9881236667,2016-04-27,Pending,75938452.56,Mobile App,Next Day,Credit Card
3133,Monica Martin,washingtoncheryl@example.net,4813832296,1979-02-12,Delivered,44640926.27,Mobile App,Standard,Cash
3134,Trevor Robertson,nlivingston@example.org,5266041972,1981-05-03,Cancelled,79007991.79,Mobile App,Next Day,Debit Card
3135,Laurie Snyder,hmejia@example.net,4901392878,2012-01-22,Pending,89525081.75,Online,Express,Credit Card
3136,Rebecca Peters,tcampbell@example.net,5888726003,2003-05-26,Delivered,82990528.97,In-Store,Express,PayPal
3137,Noah Peterson,richardeaton@example.org,3795948349,2024-11-07,Shipped,76618040.49,In-Store,Express,Cash
3138,Kathy Smith,yward@example.com,4205907687,2017-04-16,Processing,23852692.26,Phone,Express,PayPal
3139,Austin Murray,walshalejandro@example.com,7951222983,2004-06-13,Cancelled,98371878.82,Mobile App,Express,Credit Card
3140,Brianna Hendricks,austinanderson@example.net,6236372437,1971-10-14,Pending,85931632.45,Mobile App,Next Day,Debit Card
3141,Hector Gross,lesamantha@example.org,0161360112,1996-04-02,Processing,99252453.59,Mobile App,Standard,PayPal
3142,Lisa Weaver,toni46@example.net,5978269166,1973-07-29,Shipped,41799418.45,Online,Express,Debit Card
3143,Megan Clark,murraymichael@example.com,0453747258,2017-05-08,Delivered,39944613.34,Mobile App,Next Day,Credit Card
3144,Steven King,thomaslarson@example.com,5324868883,1988-10-03,Delivered,94235327.12,In-Store,Standard,Debit Card
3145,Makayla King,tammy40@example.org,1545307958,2010-03-03,Shipped,79372216.93,Online,Next Day,PayPal
3146,Michele Murillo,bstephens@example.com,0571710764,2020-05-28,Pending,78111822.19,Online,Standard,PayPal
3147,Denise Ward,rparker@example.net,8224938428,1989-03-19,Processing,78795991.99,Phone,Express,PayPal
3148,Christine Smith,anthonywalker@example.net,1572774923,1980-12-17,Shipped,73672630.74,Mobile App,Standard,PayPal
3149,Lindsay Hart,ffitzgerald@example.net,4455821656,1995-09-24,Pending,86596471.23,Phone,Next Day,Cash
3150,Thomas Wood,forddevin@example.net,4120271141,2021-04-24,Cancelled,66302739.2,Phone,Next Day,Credit Card
3151,Craig Allen,woodjodi@example.com,6401564575,1978-01-30,Pending,36133513.72,In-Store,Next Day,Credit Card
3152,Megan Lane,carlos78@example.org,7507509541,2012-12-02,Pending,88190488.28,Phone,Next Day,Credit Card
3153,Angela Porter,george74@example.com,6946376046,2003-07-31,Cancelled,16191477.03,In-Store,Express,Debit Card
3154,Jason Smith,bobmartin@example.com,3069712219,2016-05-10,Processing,47601207.73,Phone,Express,Credit Card
3155,Joshua Barnett,aalvarez@example.org,7968635244,1989-09-10,Shipped,27340768.27,Phone,Next Day,PayPal
3156,Stephen Stevenson,michael07@example.net,1365403506,1974-09-09,Pending,80340169.74,In-Store,Standard,PayPal
3157,Grace Barr,uwilson@example.com,6513436815,2003-04-04,Pending,60126628.25,In-Store,Next Day,Credit Card
3158,Richard Greene,suttonmary@example.org,4379898091,2020-07-01,Pending,14182917.93,In-Store,Next Day,Debit Card
3159,Ruth Moore,hopkinssamuel@example.org,2196016413,1978-04-01,Processing,46539384.94,Mobile App,Standard,PayPal
3160,Thomas Hinton,shelly88@example.org,6187897743,1984-07-13,Cancelled,80330791.45,Online,Express,PayPal
3161,Nicole Dougherty,vanessa19@example.com,9779338186,2008-12-24,Shipped,85656435.21,In-Store,Express,Credit Card
3162,Luis Murray,josemorgan@example.org,5150204549,2004-10-13,Delivered,45515612.87,Phone,Next Day,PayPal
3163,Paul Barrett,dillon42@example.com,2050936197,2001-12-26,Processing,78882928.54,Phone,Standard,Credit Card
3164,Katelyn Carpenter,figueroarobin@example.org,1273053005,2011-04-16,Delivered,31292671.43,Mobile App,Standard,Debit Card
3165,Stacy Christensen,fisheralicia@example.net,1940602971,2010-06-05,Shipped,61993739.26,Mobile App,Standard,Cash
3166,Cesar Martinez,erin96@example.net,3231984355,1972-09-20,Shipped,50776750.85,In-Store,Next Day,PayPal
3167,Sarah Davis,georgesimpson@example.net,1416599776,2008-04-03,Shipped,64613029.29,In-Store,Express,Debit Card
3168,Christopher Brewer,ianhicks@example.org,9019168424,1989-06-10,Processing,87557064.18,Phone,Express,Debit Card
3169,Christopher Barber,jenkinsspencer@example.org,6098047456,2012-01-27,Delivered,27001010.34,Phone,Express,Credit Card
3170,Michael Stark,laura86@example.org,9421003277,1996-07-21,Delivered,93188426.12,Mobile App,Standard,Debit Card
3171,Thomas Short,patriciaandrade@example.net,8434600786,2018-06-07,Delivered,33612160.95,In-Store,Next Day,Cash
3172,Lydia Nguyen,joe34@example.com,0702251391,1984-02-22,Shipped,41174530.89,In-Store,Next Day,Debit Card
3173,Alexis Martinez,kelly87@example.org,1360530495,1974-02-09,Pending,35726665.31,Online,Express,Debit Card
3174,Brittany Pierce,jessica67@example.com,5938299105,1983-01-06,Delivered,18072664.94,Online,Standard,PayPal
3175,Justin Williamson,manndavid@example.com,5857198930,2021-01-25,Shipped,17411207.62,Phone,Standard,Debit Card
3176,Holly Gregory,anthonytyler@example.net,1109354155,2014-08-04,Cancelled,80635753.46,Mobile App,Next Day,PayPal
3177,Courtney Escobar,robertwelch@example.org,0321742130,1974-07-03,Pending,53311898.59,In-Store,Next Day,Debit Card
3178,Daniel Nelson,jasonwu@example.org,2403000191,1998-10-14,Delivered,84246471.61,In-Store,Next Day,Credit Card
3179,Anthony Daugherty,katherinemoore@example.net,8136469873,1971-12-08,Delivered,33635094.58,Online,Express,Credit Card
3180,Brianna Ramos,patrickmejia@example.net,8549123406,2017-12-31,Processing,62835637.25,Online,Standard,Cash
3181,Morgan Miller,hernandezanthony@example.org,8635414319,1985-01-08,Cancelled,76518255.13,In-Store,Express,Debit Card
3182,Sean Bryant,justin97@example.net,7474685660,1982-05-13,Cancelled,11619246.38,Phone,Next Day,PayPal
3183,Tracy Stevens,domingueztimothy@example.net,9816766507,1990-04-17,Processing,74143077.16,Phone,Next Day,Debit Card
3184,Shelly Wang,brendawashington@example.net,1216833123,2023-08-25,Cancelled,71598385.26,Phone,Express,Credit Card
3185,Marco Garrett,rachel51@example.com,3165091776,1999-03-06,Processing,47031889.0,In-Store,Express,Credit Card
3186,Thomas Newton,heather58@example.org,0973336070,2019-10-03,Shipped,26877054.02,Phone,Standard,Cash
3187,Tyler Edwards,gregorygarcia@example.org,9667628659,1986-10-15,Delivered,53675413.22,Phone,Express,PayPal
3188,Robert Boyd,timothyjohnson@example.net,2156390461,1981-07-03,Cancelled,54238886.83,Phone,Next Day,Debit Card
3189,Michael Davis,caitlyn95@example.net,8966307949,1970-04-24,Shipped,73500904.91,Mobile App,Standard,Credit Card
3190,Joseph Nunez,briandavenport@example.net,0737484859,2017-10-29,Pending,68952201.21,Phone,Next Day,Credit Card
3191,Jimmy Pitts,juliedavis@example.net,8051589516,2015-01-21,Shipped,41454452.36,Phone,Express,Cash
3192,Jasmine Reed,doughertykristina@example.net,5939436113,2000-09-24,Shipped,71109636.72,In-Store,Next Day,Debit Card
3193,Elizabeth Fry,seantaylor@example.net,0158589971,2020-01-05,Pending,75149958.38,In-Store,Standard,PayPal
3194,Mr. David Grant DDS,emma89@example.org,4332384981,2013-10-07,Pending,77100011.33,Mobile App,Next Day,Debit Card
3195,Lisa Williamson,beth73@example.org,8729197361,2009-03-15,Cancelled,10427376.66,Mobile App,Express,PayPal
3196,Sheila Palmer,xphillips@example.net,0510959020,2016-03-03,Pending,28418802.87,Online,Next Day,Cash
3197,Melinda Brown,phopkins@example.org,2971008092,2021-10-07,Processing,49711367.32,Phone,Express,Credit Card
3198,Lynn Barber,phillipsdavid@example.net,9268953474,2014-02-09,Shipped,85785069.7,In-Store,Next Day,Credit Card
3199,Holly Perkins,melindawilson@example.org,0775385261,2010-09-26,Cancelled,34161299.78,Mobile App,Next Day,Credit Card
3200,Nicholas Colon,blackgeoffrey@example.com,7243074654,2009-11-01,Delivered,65492028.09,In-Store,Express,Credit Card
3201,Penny Parker,maysjohn@example.com,4869970118,1970-01-31,Cancelled,63991202.55,In-Store,Express,PayPal
3202,Kendra Davies,hillkenneth@example.net,0493822066,1988-05-18,Processing,79573941.94,Online,Standard,Credit Card
3203,Sarah Chavez,amy45@example.net,5871626718,2013-11-20,Processing,49611109.42,Mobile App,Next Day,Credit Card
3204,Michael Woods,scampbell@example.org,2178187678,1979-03-29,Shipped,95003968.8,Phone,Express,Credit Card
3205,Sarah Bryant,kwarner@example.com,7845388141,1997-03-06,Shipped,18939733.17,Online,Next Day,Credit Card
3206,Nathan Galloway,samantha99@example.com,4906238000,2010-01-02,Delivered,89382118.46,Mobile App,Standard,PayPal
3207,Jessica Galvan,jacob39@example.org,1692230494,1998-05-16,Cancelled,19835709.32,Mobile App,Express,Cash
3208,Bruce Singh,tgonzalez@example.net,4125130873,1979-12-28,Cancelled,33715653.29,In-Store,Next Day,PayPal
3209,Mrs. Theresa Stephens,mendozamichelle@example.com,1354141640,2011-10-12,Cancelled,21142423.42,In-Store,Express,Debit Card
3210,Nicole Robinson,natashamckee@example.org,8274239762,1983-03-06,Pending,59233096.88,Phone,Express,Debit Card
3211,Sally Valenzuela,justin06@example.org,7648426672,1986-05-13,Processing,96208093.09,Online,Next Day,Cash
3212,Andrea Cooper,clarkjacqueline@example.com,6266394091,1997-07-15,Pending,37075191.64,Mobile App,Next Day,PayPal
3213,Haley Shields,walkeranthony@example.org,7631248298,2009-03-18,Pending,62704127.37,In-Store,Express,Cash
3214,Zachary Allen,phowell@example.com,0732984336,2015-04-05,Pending,18553450.95,In-Store,Express,Credit Card
3215,Melissa Diaz,harveyjeffrey@example.com,7188764517,1972-03-17,Processing,14217090.14,Phone,Next Day,Credit Card
3216,Vincent Brown,fnguyen@example.com,4336960080,1974-04-07,Cancelled,86968102.7,Phone,Express,PayPal
3217,Brandy Clark,heaton@example.com,5174836333,1990-04-03,Pending,66915843.17,Mobile App,Standard,Cash
3218,Victoria Smith,hamptonsara@example.com,3792229993,2009-12-02,Shipped,35133073.62,Mobile App,Express,Credit Card
3219,Luke Steele,ashleycarson@example.net,3549168263,1993-09-29,Delivered,34277332.19,Mobile App,Next Day,Cash
3220,Kelly Smith,johnharris@example.net,4659044797,1987-06-29,Shipped,76413161.69,In-Store,Next Day,Debit Card
3221,Morgan Ward,privera@example.net,1700283188,2023-11-23,Delivered,90947412.43,In-Store,Next Day,PayPal
3222,Lawrence Scott,ajacobs@example.org,0870971225,2006-07-28,Shipped,38954871.16,Phone,Next Day,Credit Card
3223,John Smith,goodwinjason@example.org,1218538433,1992-12-23,Pending,21434862.36,In-Store,Next Day,Cash
3224,Andrea Sims,keithlamb@example.net,4898033219,1977-02-25,Processing,75236920.28,Mobile App,Express,Debit Card
3225,Melissa Walton,kara36@example.com,9225141876,1991-06-02,Cancelled,86181660.33,Mobile App,Standard,Debit Card
3226,Kenneth Holland,jamesalexander@example.com,1018257111,1978-08-14,Processing,92020595.27,In-Store,Standard,PayPal
